"Börsdata ID","Bolagsnamn","ROIC - Senaste","Nettoskuld - Senaste","EV/EBIT - Senaste","EV/FCF - Senaste","Capex - Per Aktie","P/B - Senaste","PEG - Senaste","Börsvärde - Senaste","RSI - RSI(14)","MA -  5/20","MA -  50/200","Kursutveck. - Utveck.  1m"
"1616","Industrivärden A","18,9%","4%","5,6","48,0","-10,57","1,0","1,4","170341","75,2","4,4%","0,8%","12,9%"
"109","Industrivärden C","18,9%","4%","5,5","47,8","-10,57","1,0","1,4","169607","75,4","4,3%","1,1%","12,5%"
"110","Indutrade","11,5%","24%","29,7","73,4","-6,87","6,7","-10,0","111629","69,0","3,3%","-1,9%","10,6%"
"1075","Infant Bacterial",,"-95%","-2,1","-2,4",,"2,7",,"550","39,9","-8,4%","-31,5%","-23,9%"
"1659","Infracom","14,8%","20%","11,2","-54,6","-1,66","1,5","0,2","679","43,4","-5,4%","-12,6%","-2,3%"
"1691","Infrea","-2,0%","20%","116,9","7,6","-0,14","0,5",,"322","50,7","1,3%","-6,7%","-3,6%"
"1522","Inhalation Sciences","-75,1%","-36%","-5,1","-4,9",,"2,2",,"22","43,0","-7,4%","-35,6%","-17,6%"
"754","Inission","8,0%","30%","10,2","-18,9","-1,94","1,3","-0,5","853","56,8","0,9%","-14,5%","9,7%"
"1412","Initiator Pharma","-282,9%","-70%","-16,0","-22,8",,"17,1",,"410","56,7","0,4%","-12,9%","6,6%"
"784","Insplorion","-136,1%","-4%","-0,4","-0,5","-0,14","0,6",,"22","59,1","11,3%","-71,0%","2,8%"
"1437","Instalco","7,1%","36%","14,6","23,5","-1,48","2,5","-0,9","8351","55,3","0,5%","-19,6%","-4,1%"
"2557","Intea Fastigheter B","2,2%","56%","53,7","-33,7","-4,86","1,6",,"12816",,"5,2%",,"11,7%"
"2558","Intea Fastigheter D","2,2%","56%","44,7","-28,1","-4,86","1,1",,"8464",,"-0,2%",,"-0,3%"
"1455","Integrum","-13,8%","-17%","-16,2","-7,4","-0,71","2,1",,"358","53,7","-0,8%","-48,7%","0,8%"
"2212","Intellego Technologies","29,5%","9%","9,6","-17,3","-3,78","4,3","0,1","1157","60,0","2,0%","30,8%","-5,1%"
"1436","Intervacc","-58,9%","-24%","-0,3","-0,4","-0,01","0,4",,"70","36,9","-1,3%","-44,8%","-20,9%"
"112","Intrum","-6,9%","63%","27,5","3,9","76,69","0,3",,"3806","57,4","7,3%","-17,7%","14,1%"
"986","Invent Medic","-893,4%","-10%","-0,9","-1,1","-0,01","7,6",,"13","52,5","-3,6%","-59,1%","-9,4%"
"1617","Investor A","12,6%","7%","8,5","82,7","-3,61","1,2","-0,8","971244","68,7","2,1%","2,2%","8,3%"
"113","Investor B","12,6%","7%","8,5","82,7","-3,61","1,2","-0,8","970630","67,0","2,2%","2,2%","8,1%"
"424","Inwido","7,7%","15%","15,5","27,2","-7,96","2,2","-0,8","11825","75,4","5,6%","8,7%","10,0%"
"306","Invisio","30,1%","-17%","55,0","137,7","-1,40","17,8","4,4","15045","72,5","10,2%","11,9%","19,8%"
"412","Irisity","-23,4%","-1%","-0,3","-0,7","-0,38","0,1",,"102","37,7","-9,5%","-59,8%","-22,2%"
"1410","IRLAB Therapeutics",,"-19%","-7,1","-9,9","-0,00","20,9",,"794","63,7","12,3%","-7,4%","42,3%"
"1434","Isofol Medical",,"-95%","-5,7","-6,2","0,00","3,9",,"352","47,0","-2,9%","15,4%","-1,8%"
"114","ITAB Shop Concept","8,9%","2%","10,1","10,0","-0,62","1,4","0,4","5539","58,5","2,1%","-12,9%","2,9%"
"1697","I-Tech","50,1%","-58%","22,8","23,4","-0,06","5,2","-24,1","738","74,8","3,0%","13,6%","6,9%"
"528","iZafe","-212,1%","22%","-2,1","-4,9","-0,00","4,2",,"77","59,5","2,3%","-0,9%","11,2%"
"309","JLT Mobile","7,4%","-14%","17,2","78,8","-0,17","1,2","0,0","68","47,1","-1,6%","-19,5%","-0,8%"
"116","JM","3,4%","51%","33,8","6,9","-1,08","1,3","-0,5","10630","42,7","3,5%","-10,3%","-1,3%"
"2397","Job Solution Sweden","7,7%","12%","8,7","14,0","2,38","1,4","-30,1","101","51,8","0,6%","-4,6%","0,0%"
"1852","John Mattson","1,1%","47%","66,7","30,5","2,05","0,8","-1,4","4760","63,1","2,4%","-1,1%","2,6%"
"1699","JonDeTech Sensors","-108,6%","4%","-1,0","-1,3","-0,32","0,9",,"53","46,8","-0,1%","-19,5%","-9,1%"
"1363","Jumpgate","-37,2%","-8%","-2,3","-1,6","0,39","0,7",,"55","53,6","5,8%","-18,2%","-1,9%"
"1853","K2A","-0,2%","69%","-525,5","-281,0","-1,46","0,4",,"803","61,0","10,0%","-2,8%","9,0%"
"296","K33","-240,5%","-11%","-20,4","-366,0","0,00","33,8",,"840","72,1","22,9%","52,4%","90,1%"
"117","Kabe","11,5%","-6%","11,0","-13,6","-4,67","1,6","-0,6","2727","48,9","1,1%","-8,4%","1,0%"
"289","Kakel Max","-5,9%","11%","-14,9","13,5","-1,99","0,6",,"33","55,6","-0,3%","3,4%","-1,8%"
"407","Kallebäck Property","4,0%","38%","19,9","50,4","-0,25","1,2","-1,2","631","43,4","-1,8%","-1,9%","-1,7%"
"310","Kancera","-381,0%","-75%","-1,3","-1,2",,"1,8",,"128","47,7","-0,9%","-33,2%","-3,1%"
"2525","Karnell Group","3,7%","15%","20,2","-11,9","-7,83","2,2",,"2466","59,3","1,1%","-5,4%","12,9%"
"1796","Karnov","0,0%","31%","87,5","-41,3","-5,52","4,1","11,7","9697","61,5","0,4%","5,7%","9,0%"
"243","Karolinska Development","-2,4%","-2%","-7,0","-2,5","-0,27","0,2",,"281","56,6","1,6%","-20,5%","9,1%"
"2387","Katalysen Ventures","-48,9%","-0%","-6,6","-4,0","-1,35","1,3",,"94","60,8","9,0%","-16,6%","-10,0%"
"2559","KB Components",,,,,,,,"2895",,"8,5%",,"23,7%"
"583","KebNi","-11,6%","-10%","-49,1","-13,4","-0,04","4,6",,"279","49,2","-2,8%","-21,0%","-7,2%"
"409","Kentima","-6,2%","15%","-329,7","-61,8","-0,23","2,2",,"68","61,9","6,8%","7,8%","8,3%"
"1887","K-Fast Holding","0,7%","58%","118,0","-20,0","-2,87","0,7","-6,8","3951","47,7","-0,2%","-15,8%","-5,6%"
"2250","Kiliaro","-70,5%","-5%","-1,0","1,2","-0,11","1,2",,"11","45,0","-5,3%","-46,7%","-15,4%"
"2528","Kinda Brave","-66,5%","11%","-1,5","-1,3","-0,10","0,9",,"50","53,3","-0,4%",,"32,9%"
"1618","Kinnevik A","-20,1%","-29%","-1,7","1,3","34,06","0,7",,"24930","70,6","5,9%","-11,9%","18,4%"
"120","Kinnevik B","-20,1%","-29%","-1,7","1,3","34,06","0,7",,"24873","73,8","6,5%","-11,6%","19,1%"
"2249","Kjell Group","-1,4%","27%","65,7","7,6","-0,56","0,4",,"389","65,7","27,2%","-38,6%","27,8%"
"2322","KlaraBo","1,7%","51%","53,6","-200,8","-1,09","0,5","9,1","2589","48,1","1,1%","-11,1%","0,0%"
"911","Klaria Pharma","-293,1%","-1%","-9,4","-10,8",,"10,4",,"151","71,2","35,4%","8,6%","210,4%"
"2007","Klimator","-114,8%","0%","-43,4","-6,4","-0,05","190,6",,"76","60,3","2,1%","12,6%","8,9%"
"122","KnowIT","3,2%","12%","19,0","7,8","-1,97","0,9","-0,6","3799","56,7","-0,6%","-11,1%","0,4%"
"755","Kontigo Care","2,4%","-27%","83,2","-11,9","-0,31","1,7","0,3","91","52,2","1,6%","6,9%","0,8%"
"570","Kopparbergs","9,5%","2%","11,5","25,0","-3,70","2,6","-0,7","2257","47,3","-0,6%","-10,3%","-0,9%"
"2121","Krona Public Real Estate","2,3%","58%","28,4","-107,3","-14,58","0,5","3,0","264","45,9","-1,3%","9,8%","-6,5%"
"2323","Kvix","-348,0%","-7%","-1,7","-5,8","0,02","4,6",,"18","60,0","-8,2%","26,1%","15,7%"
"124","Lagercrantz","13,8%","32%","37,5","-309,9","-7,41","13,2","4,2","49375","72,4","3,6%","10,7%","13,7%"
"125","Lammhults Design","-3,2%","20%","-75,8","52,4","-2,96","0,4",,"184","45,7","-1,2%","-8,3%","-0,9%"
"2552","Lappland Guldprospektering","12,5%","-83%","300,9","-22,8","-3,28","6,2",,"138","59,5","3,2%",,"40,9%"
"126","Latour","11,8%","22%","60,3","99,8","-3,23","4,4","8,3","186130","66,2","2,2%","-4,6%","5,4%"
"523","Latvian Forest","0,6%","13%","-496,9","-25,8","-0,05","0,8","-1,6","340","50,4","0,1%","-1,7%","2,4%"
"576","LC-Tec","-299,3%","6%","-0,5","-0,3","-0,00","0,7",,"4","26,1","-16,3%","-58,1%","-44,2%"
"1661","Leading Edge Materials","-11,3%","-13%","-6,1","-5,3","-0,01","0,9",,"188","44,3","-0,4%","-9,9%","-4,5%"
"499","Level Bio","-231,5%","-9%","-1,6","-2,7","-0,00","3,3",,"20","56,6","-1,0%","-12,8%","5,1%"
"422","LIDDS","-1717,7%","-71%","-0,6","-1,7","-0,00","3,0",,"20","60,6","5,4%","-8,8%","47,8%"
"440","Lifco","12,7%","30%","36,2","154,6","-7,35","9,0","60,8","165789","73,1","4,0%","5,9%","13,8%"
"1974","Lifeclean","-227,7%","35%","-2,4","-2,8","-0,04","9,8",,"97","42,8","-6,0%","-56,1%","-14,0%"
"588","LightAir","-72,9%","-31%","0,2","0,2","0,01","0,4",,"11","47,4","-2,9%","-53,3%","0,0%"
"1079","Lightning Group","-22,4%","1%","-4,2","10,7","-0,03","0,8",,"15","64,0","26,6%","-17,8%","12,2%"
"1772","Lime Technologies","16,1%","26%","38,4","184,1","-14,37","15,1","3,8","4649","54,1","-2,5%","0,9%","-5,0%"
"2150","Linc","30,4%","-11%","3,1","134,5",,"0,9","0,0","4540","46,2","-9,1%","-3,0%","-9,3%"
"127","Lindab","5,6%","28%","17,9","-110,3","-20,74","2,0","-1,2","15635","41,3","-3,0%","-7,7%","-13,5%"
"781","Link Prop","7,0%","38%","14,6","13,0","-2,14","1,9","1,7","225","52,0","1,1%","3,1%","-5,0%"
"1875","Lipidor",,"-94%","-13,0","-27,7","0,00","13,5",,"220","63,0","-6,1%","37,1%","26,8%"
"2081","Lipigon Pharmaceuticals","-285,8%","-51%","-0,6","-0,4","-0,00","1,4",,"25","62,8","21,9%","-37,4%","47,0%"
"2129","Lipum","-107,1%","-17%","-7,3","-3,7",,"6,2",,"297","53,8","3,5%","23,7%","16,7%"
"1080","Litium","1,0%","-8%","192,0","-120,7","-1,15","1,9","1,9","153","54,3","0,9%","-7,7%","22,0%"
"167","Logistea A","1,2%","43%","53,0","-15,8","-3,56","0,5","0,1","7166","54,8","1,8%","-1,7%","-2,9%"
"2314","Logistea B","1,2%","43%","53,9","-16,1","-3,56","0,5","0,1","7527","52,9","1,8%","0,7%","-3,5%"
"1562","Logistri","3,4%","33%","22,9","-18,4","-21,49","1,1","-0,9","1115","53,7","0,5%","2,5%","-0,7%"
"2014","Lohilo Foods","-99,5%","14%","-4,1","-19,4",,"3,5",,"51","47,6","1,2%","-23,1%","-4,6%"
"129","Loomis","8,7%","26%","11,7","14,0","-48,96","1,9","-2,8","25148","69,6","3,3%","6,8%","5,3%"
"559","Lovisagruvan","-0,5%","23%","-95,0","-3,5","-1,07","1,7",,"70","49,6","-0,9%","-7,8%","1,4%"
"2174","Loyal Solutions",,"88%","-11,3","-16,3","-0,14","-3,1",,"86","62,1","2,6%","2,6%","13,9%"
"316","Lucara Diamond","-5,7%","27%","6,4","2,8","0,17","0,5",,"1283","28,2","-7,0%","14,6%","-13,4%"
"2489","LumenRadio","12,6%","-27%","43,0","33,6","-0,40","5,5","-1,0","1258","53,4","1,4%","-5,8%","0,2%"
"1740","Lumito","-45,2%","-5%","-3,4","-3,0","-0,03","1,1",,"124","43,7","-3,8%","-41,0%","-19,8%"
"130","Lundbergföretagen","4,5%","9%","12,2","54,8","-22,56","1,2","0,9","132556","65,7","3,0%","-3,7%","6,7%"
"595","Lundin Gold","30,4%","-17%","14,0","13,1","-0,33","5,7","0,1","66916","62,7","2,1%","22,9%","19,3%"
"131","Lundin Mining","2,9%","16%","12,9","49,0","-1,33","1,4","-1,2","77933","39,2","-5,0%","-7,9%","-4,9%"
"2033","Luxbright","-109,9%","-13%","-1,3","-1,4","-0,10","1,4",,"87","43,8","-4,5%","-8,8%","-10,5%"
"2368","Lyckegård","-147,6%","18%","-2,1","-12,8","-0,07","2,8",,"69","53,3","5,5%","-8,4%","13,5%"
"1573","Lyko","-0,9%","42%","38,5","17,4","-14,15","3,4",,"1431","54,5","0,2%","-17,9%","-3,7%"
"1566","MAG Interactive","-2,0%","-25%","-17,0","70,3","-2,28","0,7",,"247","44,4","-10,8%","6,8%","-4,9%"
"1952","Magle Chemoswed","2,6%","23%","21,9","-28,9","-2,56","0,7","0,2","665","38,9","-7,1%","-6,6%","-6,9%"
"1938","Magnasense","-120,7%","74%","-1,2","-1,1","-0,32","-0,2",,"4","37,5","-12,5%","-68,2%","-20,8%"
"2482","Mahvie Minerals","-15,4%","-3%","-1,5","-1,1","-0,01","0,3",,"12","65,2","20,7%","-12,1%","23,1%"
"134","Malmbergs Elektriska","-6,8%","11%","-15,0","8,5","-0,08","1,0",,"330","49,0","-0,1%","-3,5%","-2,6%"
"365","Mangold","0,9%",,,"-9,4",,"4,9","4,9","999","37,4","-1,8%","-4,9%","-7,0%"
"1445","Mantex","-112,1%","32%","-0,9","-0,6","-0,04","1,0",,"29","55,5","2,7%","-69,7%","1,5%"
"1906","Mashup Ireland","-4,0%","-3%","-25,1","73,9","0,03","1,7",,"138","34,3","-5,0%","18,9%","-11,5%"
"2186","Maven Wireless","16,5%","5%","35,2","-88,1","-0,44","5,5","-1,6","638","64,7","9,6%","-22,7%","19,4%"
"411","Mavshack",,"-1%","-0,1","-0,1","-0,40","-0,1",,"2","47,4","-13,7%","-66,1%","11,7%"
"1748","Maximum Entertainment","-55,4%","35%","-2,9","-7,1","-0,33","0,1",,"29","40,2","-5,3%","-41,5%","0,4%"
"318","MedCap","16,1%","0%","21,9","25,8","-9,20","4,7","1,4","6034","38,2","-22,5%","2,7%","-32,9%"
"1417","Medclair","-2,1%","-3%","-19,2","37,0","0,01","2,4",,"124","55,9","2,9%","-6,4%","8,7%"
"2291","Medhelp Care","-25,1%","-9%","-12,6","-127,4","-0,38","3,4",,"96","58,1","7,5%","3,4%","18,9%"
"1331","Mediacle","-208,9%","-89%","2,8","2,8","-0,00","1,4","0,5","155","52,3","-5,1%","-14,6%","-10,2%"
"1459","Medicover","1,4%","52%","57,8","38,9","-0,95","5,5","0,9","31628","63,9","2,8%","1,4%","7,3%"
"538","Medimi","-256,6%","-2%","-0,2","-0,2","-0,00","0,7",,"5","26,5","-19,6%","-60,3%","-44,0%"
"136","Medivir","-84,0%","-45%","-1,9","-2,4",,"2,3",,"327","49,2","-2,6%","-3,9%","0,4%"
"137","MEKO","4,0%","23%","13,3","9,2","-1,35","1,1","-0,9","7470","53,3","0,5%","4,9%","-1,0%"
"391","Mendus","-23,5%","-12%","-2,0","-4,0","0,08","0,5",,"365","34,5","-5,9%","-3,5%","-7,1%"
"1854","Mentice","-25,0%","-14%","-28,4","-31,6","-0,64","4,8",,"665","55,7","4,0%","-12,0%","2,0%"
"761","Meriaura","0,2%","15%","39,0","-8,7","-0,01","1,4","2,9","624","74,2","20,9%","4,5%","71,4%"
"1741","Metacon","-163,7%","-3%","-0,2","-0,2","-0,05","0,4",,"120","29,1","-14,2%","-57,3%","-27,3%"
"251","Micro Systemation","143,3%","-32%","20,1","23,2","-0,16","7,9","1,1","1058","60,0","1,4%","4,3%","18,5%"
"567","Micropos Medical","-907,4%","-50%","-16,4","-17,0","0,00","36,8",,"372","63,7","5,6%","-3,5%","56,4%"
"1620","Midsona A","1,3%","10%","16,2","17,8","-0,17","0,5","0,2","1629","42,9","0,1%","1,7%","-5,1%"
"141","Midsona B","1,3%","10%","13,2","14,4","-0,17","0,4","0,1","1236","54,7","0,0%","-9,0%","7,6%"
"1721","Midsummer","-56,6%","49%","-3,1","-5,2","-0,36","2,4",,"235","50,5","1,2%","-6,5%","-24,0%"
"2175","Mildef Group","5,3%","16%","59,6","57,6","-1,04","6,1","-6,6","5915","58,0","-0,5%","39,2%","4,0%"
"143","Millicom","1,5%","46%","9,6","14,8","-4,52","1,4","0,1","51044","56,9","3,4%","5,0%","9,4%"
"2502","MindArk","24,8%","-22%","0,7","6,9","-0,11","0,6","0,0","56","49,4","-4,6%","-0,7%","2,9%"
"913","Minesto","-8,0%","-13%","-9,7","-4,0","-0,46","0,8",,"449","52,8","1,1%","-15,2%","-1,9%"
"1421","Mips","33,7%","-42%","107,4","178,1","-0,35","24,5","2,6","14358","71,6","6,4%","0,6%","15,2%"
"529","Miris","-76,0%","5%","-2,4","-1,9","-0,02","5,6",,"18","47,8","0,2%","6,6%","-3,3%"
"1897","MOBA Network","2,4%","31%","7,7","-29,5","-1,53","0,6","0,0","191","59,4","9,6%","-20,6%","12,0%"
"246","Moberg Pharma","-2,9%","-32%","-5,8","-1,3","-1,88","0,5",,"458","43,5","-1,2%","-44,2%","-5,9%"
"2133","Modelon","-877,6%","-66%","-0,8","-0,9","-0,04","2,0",,"193","33,1","-7,9%","10,0%","-17,0%"
"1622","Modern Times Group A","-0,7%","-18%","9,6","-52,3","-12,29","0,9",,"13344","67,8","2,0%","10,5%","12,4%"
"148","Modern Times Group B","-0,7%","-18%","9,5","-51,6","-12,29","0,9",,"13216","61,8","1,6%","10,6%","8,5%"
"2239","Modus Therapeutics",,"-93%","-2,8","-2,9",,"7,2",,"49","40,4","-7,3%","5,4%","-24,4%"
"1855","Mofast","0,2%","50%","355,4","71,3","-0,69","0,2","-1,3","552","55,8","1,8%","3,4%","0,0%"
"255","Moment Group","5,0%","47%","16,3","31,1","-1,04","4,7","-0,2","209","44,1","-1,1%","-7,6%","-6,4%"
"2383","Momentum Group","14,2%","27%","32,9","79,7","-4,06","12,7","3,3","8885","46,9","-2,0%","4,2%","-1,0%"
"1922","Monivent","-156,1%","9%","-0,4","-0,4",,"0,8",,"10","54,5","-2,0%","-20,4%","-8,3%"
"473","Motion Display","-17,9%","13%","-2221,1","5,2","-0,05","1,8",,"11","45,4","-8,3%","-41,3%","-4,5%"
"2195","MoveByBike",,"74%","-0,3","-0,7","-0,10","-0,6",,"10","59,8","4,8%","-70,5%","-27,8%"
"2346","MTI Investment","-72,2%","-15%","-0,3","-0,2","-0,08","0,6",,"14","40,1","-9,6%","-28,5%","-16,5%"
"1439","Munters","7,6%","27%","20,0","151,4","-10,81","6,0","51,4","32778","47,5","-7,1%","-10,4%","-4,5%"
"2400","My Beat","-15,6%","34%","-6,0","-3,3","-0,79","2,7",,"25","39,7","-14,4%","-21,4%","-22,4%"
"140","Mycronic","41,9%","-25%","19,7","29,4","-3,73","7,2","0,2","44102","64,8","1,7%","3,0%","12,8%"
"147","mySafety","74,4%","24%","2,7","-7,1","-1,16","1,7","0,0","165","65,5","3,0%","4,2%","30,1%"
"771","Nanexa","-98,1%","-27%","-2,9","-3,6","-0,23","2,6",,"217","41,7","-21,9%","47,6%","-25,9%"
"414","NanoCap","-9,9%","-5%","-7,0","-23,8","0,28","0,5",,"43","66,1","13,3%","-19,8%","28,3%"
"2546","NanoEcho",,,,,,,,"24","43,4","-24,7%",,"-60,4%"
"1941","Nanoform","-62,4%","-53%","-2,7","47,7","0,23","1,6",,"1192","47,5","-5,8%","-20,8%","-8,5%"
"918","Nanologica",,"-0%","-1,2","-1,4","-0,16","-11,4",,"201","63,0","5,2%","-49,0%","25,3%"
"2325","Nattaro Labs","-52,4%","10%","-1,5","-1,4","-0,07","0,7",,"11","55,1","9,9%","-16,4%","21,4%"
"2516","Navigo Invest","-2,0%","6%","10,7","-4,4","-0,44","0,1",,"173","48,4","-0,7%","-35,7%","-9,7%"
"150","NAXS","-11,0%","-25%","-5,4","9,4","4,70","0,7",,"594","64,3","0,8%","-11,1%","5,9%"
"1695","NCAB Group","14,1%","19%","30,0","44,8","-0,57","9,3","-1,4","12471","58,0","1,9%","-11,8%","3,4%"
"1623","NCC A","8,8%","18%","15,2","116,5","-5,34","2,4","-0,7","17957","70,4","7,6%","6,2%","11,1%"
"151","NCC B","8,8%","18%","15,2","116,1","-5,34","2,4","-0,6","17877","73,4","7,7%","6,0%","10,3%"
"152","Nederman","8,8%","19%","15,2","28,3","-7,07","3,0","-4,1","7592","56,6","2,7%","-1,1%","-0,5%"
"48","Nelly Group","24,6%","8%","14,6","11,5","-1,03","4,9","0,1","1127","72,7","10,6%","22,1%","27,9%"
"2503","Neobo Fastigheter","0,8%","50%","66,4","77,0","0,10","0,4","5,3","2654","44,9","-0,2%","-4,3%","-12,9%"
"1975","Neola Medical","-19,8%","-32%","-15,1","-3,6","-0,19","2,5",,"178","57,2","1,5%","-1,1%","25,7%"
"2542","Neovici Holding B","-58,6%","0%","-10,1","-7,3","-0,41","8,6",,"325","51,6","3,2%",,"18,6%"
"1081","Nepa","-3,8%","-21%","-87,0","-60,4","-1,15","2,3",,"171","63,9","3,5%","-13,5%","14,7%"
"154","Net Insight","18,9%","-27%","21,8","58,9","-0,29","3,8","0,4","2490","52,2","-1,0%","9,2%","-5,0%"
"2281","Netel Holding","2,4%","25%","9,7","18,2","-2,58","0,5","-0,9","606","44,5","-5,4%","-20,8%","-5,9%"
"322","NetJobs","94,4%","-14%","1,1","3,6","0,08","1,2","0,0","14","63,4","6,6%","7,9%","15,1%"
"323","New Nordic Healthbrands","-17,1%","15%","-11,1","-9,6","-0,87","0,9",,"90","46,1","-2,6%","-11,6%","-3,3%"
"155","New Wave","10,6%","18%","12,1","12,3","-1,44","2,1","-0,6","14065","64,0","4,8%","-8,4%","9,1%"
"2361","Newbury Pharmaceuticals","-44,6%","-22%","-4,4","-4,6","-0,05","1,8",,"86","53,5","-0,9%","1,3%","0,6%"
"371","Nexam Chemical","-4,5%","8%","-46,0","-147,4","-0,12","1,7",,"319","48,6","-0,0%","-0,9%","-7,1%"
"1468","Nexar Group",,"-0%","-6,2","81,2",,"-18,7",,"35","80,4","44,1%","14,9%","177,8%"
"1483","NextCell Pharma","-136,7%","-49%","-4,3","-4,4","0,00","3,6",,"213","65,9","10,3%","28,2%","2,8%"
"558","NFO Drives","-39,2%","-48%","-23,5","596,3","-0,02","3,9",,"82","31,4","-3,5%","-6,1%","-10,1%"
"2185","Ngenic",,"-5%","0,0","0,0","-0,92","-0,5",,"76","46,4","-36,5%","-37,6%","-80,7%"
"540","NGS Group","-73,3%","5%","-1,1","-2,9",,"0,8",,"77","51,4","1,1%","-3,7%","-0,6%"
"156","NIBE Industrier","1,6%","31%","42,8","-168,9","-2,20","3,1","-1,4","89896","56,5","5,1%","-8,6%","3,1%"
"415","Nicoccino","-51,7%","1%","-4,2","10,2","0,21","2,0",,"35","32,8","-19,9%","-16,8%","-15,7%"
"925","Nilsson Special Vehicles","-23,7%","8%","-6,4","5,4","-0,10","5,4",,"14","50,9","-0,7%","-39,2%","-6,8%"
"758","Nilörngruppen","21,9%","-2%","10,8","10,4","-1,81","2,5","0,8","798","60,1","0,6%","-3,9%","6,4%"
"2075","Nimbus","-7,1%","18%","-18,3","-4,9","-2,20","0,4",,"735","64,7","2,3%","-22,7%","6,8%"
"324","Nischer","-22,9%","58%","-4,8","-8,9","0,18","0,2",,"16","53,3","4,8%","10,2%","-5,6%"
"1479","Nitro Games","29,7%","7%","7,0","4,8","-0,06","2,4","0,1","64","59,3","3,0%","-18,4%","14,2%"
"2312","Niutech Group","-21,3%","14%","-3,2","-1,4","0,20","0,3",,"52","50,1","-8,5%","-45,7%","-14,2%"
"2326","Nivika Fastigheter","1,3%","45%","46,1","-35,1","-8,29","0,6","1,0","3768","52,9","-0,3%","-4,1%","-2,5%"
"157","Nobia","-7,1%","38%","-23,7","17,8","0,36","0,5",,"2749","61,1","4,3%","-19,0%","5,9%"
"2486","Nodebis Applications","0,0%","-12%","-21,8","23,3","-0,76","0,9","95,7","69","47,2","-1,8%","-4,7%","-3,0%"
"249","Nokia","8,1%","-10%","10,5","8,8","-0,02","1,2","0,1","291953","59,1","-0,1%","10,1%","6,5%"
"158","Nolato","8,4%","14%","19,9","32,9","-2,12","2,9","2,2","15557","67,8","3,3%","-2,7%","6,5%"
"1915","Nord Insuretech","-281,4%","64%","-2,3","-4,6","-0,56","3,1",,"97","62,8","-15,8%","-35,6%","-39,7%"
"159","Nordea Bank","0,9%",,"6,2","-20,1","-0,83","1,2","1,6","461184","62,2","2,9%","0,7%","9,6%"
"2336","Nordic Asia","12,0%","-3%","5,4","-281,9","0,06","0,7","0,0","77","40,6","-3,2%","-12,5%","-10,2%"
"354","Nordic Flanges","-56,3%","23%","-4,4","-18,6","1,67","1,0",,"31","52,6","0,4%","-20,4%","4,9%"
"1742","Nordic Iron Ore","-7,0%","-29%","-24,9","-15,3","-0,02","1,2",,"323","50,5","-0,6%","-2,9%","0,4%"
"277","Nordic LEVEL","-5,9%","10%","-11,2","-8,6","-0,12","0,7",,"128","42,8","-3,1%","-14,2%","-8,3%"
"2008","Nordic Paper","34,9%","29%","6,7","-25,5","-7,64","2,3","0,6","3162","45,1","-0,5%","-5,4%","-5,2%"
"1322","Nordic Waterproofing","7,4%","22%","16,9","15,9","-3,63","2,3","-3,2","4215","49,1","-0,4%","4,6%","2,8%"
"2279","Nordisk Bergteknik","0,7%","45%","21,3","14,3","-3,12","0,6","-0,5","791","63,6","4,3%","-18,8%","2,4%"
"2298","Norditek","3,7%","22%","18,4","15,4","-0,07","1,8","0,0","140","57,9","9,2%","2,5%","12,6%"
"161","Nordnet","1,0%",,"19,0","24,8","-13,70","8,3","2,4","66596","63,3","2,8%","6,9%","12,6%"
"2526","Nordrest","98,5%","-10%","9,0","20,4","-2,77","12,8",,"1417","53,6","1,4%",,"4,4%"
"740","Norion Bank","2,1%",,"4,2","5,9","-0,39","0,8","34,5","6891","31,4","-2,3%","-6,1%","-7,8%"
"308","Northbaze","-23,8%","18%","-7,3","13,1","-0,06","0,4",,"55","55,0","2,6%","-32,7%","26,3%"
"1956","Northern CapSek","-2,7%","1%","-0,7","-0,8","-0,12","0,2",,"17","52,3","-4,5%","-39,7%","-3,2%"
"2375","Northgold","-17,1%","-1%","-0,8","-0,7","-0,21","0,2",,"13","48,7","4,1%","-64,7%","-14,3%"
"2327","Norva24","5,2%","32%","22,4","31,8","-2,43","2,1","1,9","4540","37,8","-2,7%","-6,5%","-5,9%"
"1369","Nosa Plugs","-145,5%","-39%","-14,6","-12,6","-0,02","10,6",,"199","57,4","-0,6%","24,0%","1,6%"
"1664","Nosium","-36,3%","4%","-1,8","-1,1","-2,11","0,3",,"17","61,3","10,5%","-15,2%","26,2%"
"162","NOTE","15,9%","7%","13,8","10,5","-4,89","2,8","-0,9","4733","70,7","3,6%","4,1%","10,3%"
"2123","Nowonomics","-302,0%","-27%","-4,0","-2,8","-0,23","3,8",,"98","59,9","3,3%","-3,6%","-3,4%"
"164","Novotek","28,9%","-18%","10,5","19,1","-2,83","4,1","0,4","742","50,0","-1,9%","6,4%","-4,6%"
"562","Novus","-37,7%","-26%","-32,3","-9,4","-0,12","3,4",,"31","53,1","1,0%","-1,3%","3,4%"
"441","NP3 Fastigheter","3,3%","49%","32,4","100,9","-10,05","1,7","3,4","27368","66,9","7,0%","-3,0%","5,4%"
"1338","NYAB","6,0%","1%","16,0",,,"1,7","-0,5","3572","51,6","0,2%",,"0,8%"
"1750","Nyfosa","2,5%","51%","37,4","80,9","-2,10","1,3","-1,7","23744","65,9","7,0%","-2,5%","5,7%"
